0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
1,0
1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
2,0
2,1
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
3,0
3,1
3,2
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
4,0
4,1
4,2
4,3
4,5
4,6
4,7
4,8
4,9
4,10
4,11
4,12
4,13
4,14
4,15
4,16
5,0
5,1
5,2
5,3
5,4
5,6
5,7
5,8
5,9
5,10
5,11
5,12
5,13
5,14
5,15
5,16
6,0
6,1
6,2
6,3
6,4
6,5
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,14
6,15
6,16
7,0
7,1
7,2
7,3
7,4
7,5
7,6
7,8
7,9
7,10
7,11
7,12
7,13
7,14
7,15
7,16
8,0
8,1
8,2
8,3
8,4
8,5
8,6
8,7
8,9
8,10
8,11
8,12
8,13
8,14
8,15
8,16
9,0
9,1
9,2
9,3
9,4
9,5
9,6
9,7
9,8
9,10
9,11
9,12
9,13
9,14
9,15
9,16
10,0
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,11
10,12
10,13
10,14
10,15
10,16
11,0
11,1
11,2
11,3
11,4
11,5
11,6
11,7
11,8
11,9
11,10
11,12
11,13
11,14
11,15
11,16
12,0
12,1
12,2
12,3
12,4
12,5
12,6
12,7
12,8
12,9
12,10
12,11
12,13
12,14
12,15
12,16
13,0
13,1
13,2
13,3
13,4
13,5
13,6
13,7
13,8
13,9
13,10
13,11
13,12
13,14
13,15
13,16
14,0
14,1
14,2
14,3
14,4
14,5
14,6
14,7
14,8
14,9
14,10
14,11
14,12
14,13
14,15
14,16
15,0
15,1
15,2
15,3
15,4
15,5
15,6
15,7
15,8
15,9
15,10
15,11
15,12
15,13
15,14
15,16
16,0
16,1
16,2
16,3
16,4
16,5
16,6
16,7
16,8
16,9
16,10
16,11
16,12
16,13
16,14
16,15
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,27
17,28
17,29
17,30
17,31
17,32
17,33
18,17
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,26
18,27
18,28
18,29
18,30
18,31
18,32
18,33
19,17
19,18
19,20
19,21
19,22
19,23
19,24
19,25
19,26
19,27
19,28
19,29
19,30
19,31
19,32
19,33
20,17
20,18
20,19
20,21
20,22
20,23
20,24
20,25
20,26
20,27
20,28
20,29
20,30
20,31
20,32
20,33
21,17
21,18
21,19
21,20
21,22
21,23
21,24
21,25
21,26
21,27
21,28
21,29
21,30
21,31
21,32
21,33
22,17
22,18
22,19
22,20
22,21
22,23
22,24
22,25
22,26
22,27
22,28
22,29
22,30
22,31
22,32
22,33
23,17
23,18
23,19
23,20
23,21
23,22
23,24
23,25
23,26
23,27
23,28
23,29
23,30
23,31
23,32
23,33
24,17
24,18
24,19
24,20
24,21
24,22
24,23
24,25
24,26
24,27
24,28
24,29
24,30
24,31
24,32
24,33
25,17
25,18
25,19
25,20
25,21
25,22
25,23
25,24
25,26
25,27
25,28
25,29
25,30
25,31
25,32
25,33
26,17
26,18
26,19
26,20
26,21
26,22
26,23
26,24
26,25
26,27
26,28
26,29
26,30
26,31
26,32
26,33
27,17
27,18
27,19
27,20
27,21
27,22
27,23
27,24
27,25
27,26
27,28
27,29
27,30
27,31
27,32
27,33
28,17
28,18
28,19
28,20
28,21
28,22
28,23
28,24
28,25
28,26
28,27
28,29
28,30
28,31
28,32
28,33
29,17
29,18
29,19
29,20
29,21
29,22
29,23
29,24
29,25
29,26
29,27
29,28
29,30
29,31
29,32
29,33
30,17
30,18
30,19
30,20
30,21
30,22
30,23
30,24
30,25
30,26
30,27
30,28
30,29
30,31
30,32
30,33
31,17
31,18
31,19
31,20
31,21
31,22
31,23
31,24
31,25
31,26
31,27
31,28
31,29
31,30
31,32
31,33
32,17
32,18
32,19
32,20
32,21
32,22
32,23
32,24
32,25
32,26
32,27
32,28
32,29
32,30
32,31
32,33
33,17
33,18
33,19
33,20
33,21
33,22
33,23
33,24
33,25
33,26
33,27
33,28
33,29
33,30
33,31
33,32
34,35
34,36
35,34
35,36
36,34
36,35
37,38
37,39
37,40
37,41
37,42
37,43
37,44
37,130
37,131
37,132
37,133
38,37
38,39
38,40
38,41
38,42
38,43
38,44
39,37
39,38
39,40
39,41
39,42
39,43
39,44
40,37
40,38
40,39
40,41
40,42
40,43
40,44
41,37
41,38
41,39
41,40
41,42
41,43
41,44
42,37
42,38
42,39
42,40
42,41
42,43
42,44
43,37
43,38
43,39
43,40
43,41
43,42
43,44
44,37
44,38
44,39
44,40
44,41
44,42
44,43
45,46
45,47
45,48
45,49
45,235
45,247
45,56
45,229
45,228
46,45
46,47
46,48
46,49
47,45
47,46
47,48
47,49
48,45
48,46
48,47
48,49
49,45
49,46
49,47
49,48
50,51
50,52
50,53
50,54
50,55
51,50
51,52
51,53
51,54
51,55
52,50
52,51
52,53
52,54
52,55
53,50
53,51
53,52
53,54
53,55
54,50
54,51
54,52
54,53
54,55
55,50
55,51
55,52
55,53
55,54
56,57
56,58
56,59
56,60
56,235
56,247
56,45
56,229
56,228
57,56
57,58
57,59
57,60
58,56
58,57
58,59
58,60
59,56
59,57
59,58
59,60
60,56
60,57
60,58
60,59
61,62
61,63
61,64
61,65
61,66
62,61
62,63
62,64
62,65
62,66
63,61
63,62
63,64
63,65
63,66
64,61
64,62
64,63
64,65
64,66
65,61
65,62
65,63
65,64
65,66
66,61
66,62
66,63
66,64
66,65
67,68
67,69
67,70
67,71
67,82
67,83
67,84
67,85
67,86
68,67
68,69
68,70
68,71
69,67
69,68
69,70
69,71
70,67
70,68
70,69
70,71
71,67
71,68
71,69
71,70
72,73
73,72
73,203
74,75
74,76
74,77
74,78
74,79
74,80
74,81
74,92
74,93
74,94
74,95
74,96
74,97
74,98
74,99
74,100
74,101
74,102
74,103
75,74
75,76
75,77
75,78
75,79
75,80
75,81
76,74
76,75
76,77
76,78
76,79
76,80
76,81
77,74
77,75
77,76
77,78
77,79
77,80
77,81
78,74
78,75
78,76
78,77
78,79
78,80
78,81
79,74
79,75
79,76
79,77
79,78
79,80
79,81
80,74
80,75
80,76
80,77
80,78
80,79
80,81
81,74
81,75
81,76
81,77
81,78
81,79
81,80
82,83
82,84
82,67
82,85
82,86
83,82
83,84
83,67
83,85
83,86
84,82
84,83
84,67
84,85
84,86
85,82
85,83
85,84
85,67
85,86
86,82
86,83
86,84
86,67
86,85
87,88
87,89
87,90
87,91
88,87
88,89
88,90
88,91
89,87
89,88
89,90
89,91
90,87
90,88
90,89
90,91
91,87
91,88
91,89
91,90
92,93
92,94
92,95
92,74
92,96
92,97
92,98
92,99
92,100
92,101
92,102
92,103
93,92
93,94
93,95
