23,0.4216548
23,0.4222067
23,0.4214028
23,0.4213209
23,0.4248045
23,0.5407678
23,0.4277417
23,0.5245877
23,0.5147534
23,0.4272882
23,0.4485526
23,0.4609976
23,0.4387157
23,0.4223014
23,0.4851733
23,0.4205485
23,0.4263963
23,0.4453125
23,0.4480071
23,0.4782318
22,1.986635
19,1.07346
22,2.022082
19,1.092538
19,1.085365
21,8.842496
21,9.523673
18,1.083661
18,1.10474
21,11.34456
21,11.84492
21,11.43803
21,11.87663
17,1.110037
20,1.197589
21,11.59305
21,11.73467
21,11.47437
21,11.95469
20,1.186376
20,1.183978
21,12.11856
21,12.15314
21,12.01877
21,11.64023
20,1.15973
20,1.184625
21,12.17114
20,1.197948
21,12.26057
20,1.248004
21,11.93631
21,11.97142
20,1.21767
20,1.208429
20,1.246674
16,1.249754
21,11.88548
22,3.969
20,1.273683
21,11.86836
20,1.214224
22,4.002944
22,4.037474
20,1.205675
22,3.962638
22,3.923213
22,4.022721
20,1.189325
20,1.200357
20,1.279015
22,3.947073
22,4.108311
22,4.011024
20,1.227187
20,1.219869
22,4.024648
22,4.000732
22,4.167962
17,1.259517
22,4.069304
22,4.143252
22,3.970098
22,4.061377
20,1.282127
22,4.102015
22,4.088047
18,1.760548
20,1.744162
18,1.71877
16,1.377161
18,1.727095
18,1.721429
18,1.75736
18,1.7681
18,1.816493
18,1.787781
18,1.760708
18,1.807008
18,1.808097
18,1.874384
18,1.813062
18,1.807724
18,1.818019
18,1.844433
18,1.857662
18,1.754865
16,1.942224
17,1.996777
16,1.93572
16,1.968138
16,1.982461
16,1.964345
17,1.990347
17,1.97538
17,1.961967
16,1.921444
16,1.927159
16,1.935691
17,1.983614
17,1.980195
16,1.930113
17,2.02512
17,2.008337
17,1.973236
16,1.948583
16,1.932581
17,2.039554
16,1.929675
17,1.962404
16,1.997533
16,1.947191
16,1.953313
17,2.027897
16,1.950213
17,2.004477
17,1.973911
16,1.974787
17,2.047104
16,1.98343
17,2.007182
17,2.018167
17,1.997824
19,5.434655
19,5.420288
19,5.439501
19,5.436159
19,5.362134
19,5.349368
19,5.353779
19,5.378692
19,5.347205
19,5.370436
19,5.316474
19,5.408822
19,5.422814
19,5.418385
19,5.424318
19,5.339983
19,5.521556
