23,0.4237229
23,0.4326667
23,0.424592
23,0.422326
23,0.4607993
23,0.4264278
23,0.4372634
23,0.4712027
23,0.432087
23,0.4438069
23,0.4494442
23,0.4241305
23,0.4954219
23,0.4638906
23,0.4695942
23,0.4290438
23,0.4334261
23,0.4568809
23,0.4255857
23,0.4433765
19,1.083403
19,1.052508
19,1.107135
22,2.094225
21,9.12407
18,1.084415
18,1.10898
18,1.10242
21,11.64032
21,11.55913
21,11.66232
20,1.0966
21,12.09877
20,1.174543
21,11.9084
21,11.84989
21,11.53458
21,12.10291
20,1.195785
21,11.93196
20,1.170215
20,1.21618
20,1.210099
21,11.85085
21,12.07859
21,11.81956
16,1.164666
21,11.49174
21,11.91674
20,1.220267
21,11.72913
21,12.31273
21,11.74693
17,1.252965
21,11.73396
21,11.93705
22,3.960411
20,1.260819
20,1.221056
22,4.049974
22,3.892469
20,1.233972
22,4.013981
20,1.241348
20,1.22886
20,1.234459
22,4.027895
20,1.232895
22,4.002461
22,4.053813
22,3.989789
20,1.23771
16,1.378582
22,4.08057
20,1.245049
22,4.153052
20,1.254012
22,4.21562
20,1.24112
22,4.012691
22,3.948481
22,3.91789
22,4.079626
17,1.273169
22,4.028706
20,1.261417
22,4.125944
17,1.299542
22,4.02682
20,1.260973
22,4.123802
16,1.393619
18,1.766365
18,1.783806
18,1.755942
18,1.765483
18,1.742929
18,1.801029
18,1.799521
18,1.836684
18,1.795289
18,1.747602
18,1.796508
18,1.769931
18,1.790731
18,1.78112
18,1.856305
18,1.824416
18,1.828865
16,1.909079
16,1.929259
17,1.973296
17,1.984324
16,1.96502
16,1.952208
17,1.972916
16,1.922608
16,1.937618
16,1.929806
17,2.012536
16,1.945869
16,1.899551
17,2.020907
16,1.949266
16,1.947524
17,1.985161
17,2.010631
17,1.983734
16,1.959877
16,1.972211
17,1.958712
16,1.927669
16,1.966673
16,1.962198
17,1.991881
17,1.983681
16,1.94585
17,1.973195
17,1.979784
17,1.964629
17,1.991359
17,1.975781
17,1.988122
19,5.434232
19,5.430994
19,5.259388
19,5.371826
19,5.339407
19,5.389453
19,5.421644
19,5.412552
19,5.407358
19,5.426836
19,5.414509
19,5.418348
19,5.4211
19,5.416736
19,5.372159
19,5.467684
19,5.321139
