23,0.4234231
23,0.4238929
23,0.4355617
23,0.4592832
23,0.4664584
23,0.439776
23,0.4241525
23,0.4267169
23,0.4659526
23,0.4212729
23,0.4465301
23,0.4259847
23,0.439691
23,0.46318
23,0.4266895
23,0.4745446
23,0.4701868
23,0.443057
23,0.4234259
23,0.4415838
22,1.991589
19,1.099876
18,1.078895
21,10.5197
21,11.75487
21,11.69137
21,11.84544
21,11.88967
21,11.61127
20,1.176626
21,11.44299
20,1.197401
17,1.105519
21,12.03518
20,1.185347
21,11.92756
20,1.192839
21,11.39863
21,11.66293
21,11.91199
20,1.179398
21,11.89857
21,11.84553
21,12.11417
21,12.02933
21,12.07698
21,11.9378
21,11.78305
21,12.06171
22,4.039289
22,4.009391
22,4.066276
22,3.990432
22,3.965757
22,3.929492
20,1.262683
20,1.241555
22,4.001939
20,1.256972
20,1.230859
22,3.966596
20,1.203879
22,4.02135
20,1.246526
22,3.891069
20,1.191643
22,3.973873
22,3.98782
22,3.906708
22,4.065979
22,4.114516
22,3.975237
22,4.104096
20,1.288612
20,1.236694
20,1.258308
20,1.22433
20,1.534718
22,4.008511
22,4.10981
20,1.24046
20,1.2817
20,1.255812
16,1.453358
18,1.789292
18,1.787928
18,1.802701
18,1.797885
18,1.855249
18,1.809987
18,1.763157
18,1.764431
18,1.778691
18,1.843234
18,1.796318
18,1.800527
18,1.845913
18,1.850443
18,1.87003
18,1.791991
18,1.843657
18,1.823215
18,1.895039
16,1.94213
17,1.945143
17,2.004225
16,1.966345
16,1.933141
17,1.990754
16,1.942766
17,2.010897
16,1.920636
17,1.984255
16,1.952229
16,1.931319
17,2.000426
16,1.94164
17,2.00887
16,1.920085
17,1.961402
16,1.920668
17,2.003996
17,1.957433
17,2.02636
17,2.000453
16,1.951587
17,2.028013
16,1.933958
16,1.918898
16,1.927026
16,1.948016
16,1.921816
16,1.941077
17,1.983258
16,1.983484
16,1.974291
17,1.996072
17,1.996993
17,2.006802
17,2.006806
17,1.951101
19,5.372877
19,5.348286
19,5.373242
19,5.447355
19,5.500234
19,5.441585
19,5.428236
19,5.438603
19,5.39679
19,5.347127
19,5.395164
19,5.397359
19,5.41209
19,5.394193
19,5.425898
19,5.461149
19,5.46584
19,5.454518
19,5.45584
