23,0.4223095
23,0.43353
23,0.4249943
23,0.4332087
23,0.4247549
23,0.4584194
23,0.4672822
23,0.4255708
23,0.4480027
23,0.4988575
23,0.4241255
23,0.4340088
23,0.4721721
23,0.4622238
23,0.4720559
23,0.4217136
23,0.4388194
23,0.4518402
23,0.4341641
23,0.4299028
19,1.058932
18,1.100797
21,11.78
21,11.88876
21,11.83165
21,11.7902
21,11.93421
21,11.9285
21,11.7844
21,12.12391
21,11.77652
20,1.204032
20,1.194886
20,1.200061
20,1.188936
21,12.2937
20,1.194062
21,11.84693
21,11.91516
21,11.80018
20,1.207151
21,11.75801
20,1.185576
21,12.04053
20,1.240163
21,11.59566
21,11.95022
21,11.90958
22,3.974838
21,11.85897
20,1.218365
21,11.79798
22,4.003953
20,1.252158
22,4.048961
17,1.261304
20,1.25415
20,1.237775
22,3.916304
20,1.227183
22,4.094278
20,1.210724
22,4.127063
22,4.032885
20,1.225697
20,1.21683
20,1.242832
20,1.261825
22,3.843095
20,1.230956
22,3.942257
22,4.040331
22,4.094916
22,4.025983
22,4.138525
20,1.31355
22,4.111804
22,4.047268
22,4.082549
22,4.114388
22,4.146522
22,4.095513
22,4.266846
18,1.77583
16,1.396052
18,1.804383
18,1.761987
18,1.778762
18,1.786749
18,1.714998
18,1.808862
18,1.807173
18,1.797969
18,1.80767
18,1.849288
18,1.841295
18,1.782116
18,1.776453
18,1.863852
18,1.804698
18,1.850677
18,1.832292
18,1.839611
16,1.968756
16,1.923335
17,1.962826
17,1.959615
16,1.979376
16,1.90657
17,1.968404
16,1.907352
16,1.917473
16,1.9066
16,1.909175
16,1.915214
16,1.943037
17,1.956293
17,1.994162
17,1.901059
17,1.986055
17,1.962866
17,1.99435
17,1.968545
16,1.959733
16,1.964604
17,1.994832
17,1.958584
17,2.007407
16,1.926842
16,1.954033
16,1.959339
16,1.900891
16,1.917075
17,1.985701
17,2.02588
16,1.972395
17,1.95372
17,2.01054
17,2.018872
17,2.023913
16,1.973112
19,5.436976
19,5.411556
19,5.480237
19,5.41529
19,5.392
19,5.360043
19,5.321585
19,5.352711
19,5.404797
19,5.422149
19,5.509808
19,5.412649
19,5.433168
19,5.441444
19,5.432321
19,5.432888
19,5.432535
19,5.410805
19,5.426336
